pageTitle,pageContent
BM418 - FPGA Uygulamaları - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
FPGA ozellikleri, yapısı, gelişimi




2
Programlanabilir lojik aygıtlar, alan programlanabilir kapı dizileri




3
FPGA tasarım teknikleri, tasarım kısıtları




4
VHDL dilinin özellikleri, anahtar sözcükleri, Genel VHDL kuralları, tasarım bölümleri




5
Veri nesneleri, türleri, alt türler, operatörler, Eş zamanlı ifadeler, sıralı ifadeler, alt programlar




6
Simülasyon çeşitleri, araçları, test ortamları.




7
Sayısal tasarım




8
Sentezleme




9
Tasarım benzetimi




10
Tasarım doğrulama




11
Tasarımı entegre üzerine yükleme




12
FPGA uygulamaları




13
Sayısal devrelerin FPGA üzerinde uygulama örneklerinin gerçekleştirilmesi




13
Sayısal devrelerin FPGA üzerinde uygulama örneklerinin gerçekleştirilmesi








"
BM419 - Robotik Sistemlere Giriş - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Robotiğe giriş, tarihsel gelişim ve temel kavramlar	

Ders



2
Kinematik, görev tanımları, dönüşümler

Ders



3
Kinematik, dönüşüm denklemleri, dönüş temsilleri

Ders



4
Kinematik, uzuv tanımlaması, düzlem atama, düz kinematik	

Ders



5
Düz kinematik

Ders



6
Jacobian, hızlar

Ders



7
Jacobian

Ders



8
Jacobian, statik kuvvetler	

Ders



9
Dinamik, Newton-Euler eşitlikleri

Ders



10
Dinamik, Lagrange eşitlikleri

Ders



11
Dinamik

Ders



12
Kontrol

Ders
Laboratuar



12
Kontrol

Ders
Laboratuar



14
Endüstriyel robotik uygulamaları	

Ders
Laboratuar







"
BM420 - Gömülü Sistem Tasarımı - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü sistem tasarımına giriş

Ders



2
Çevrebirimleri ve saklayıcılar

Ders
Laboratuar



3
Kesmeler ve zamanlayıcılar

Ders
Laboratuar



4
Haberleşme protokolleri




5
Analog ve dijital sensörler

Ders
Laboratuar



6
Arayüz tasarımına giriş ve TFT LCD ekranlar




7
Arayüz tasarım platformunun tanıtılması

Ders
Laboratuar



8
Ara Sınav, Arayüz tasarım uygulamalarına giriş

Ders
Laboratuar



11
Gömülü arayüz tasarım uygulamaları-1

Ders
Laboratuar



12
Gömülü arayüz tasarım uygulamaları-2

Ders
Laboratuar



13
Dönem sonu uygulama sunumları-1

Ders
Laboratuar



14
Dönem sonu uygulama sunumları-2

Ders
Laboratuar







"
BM421 - Makine Öğrenmesi - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Hızlı Python Kursu

Ders
Laboratuar



2
Makine Öğrenmesine Giriş

Ders
Laboratuar



3
Veri Önişleme

Ders
Laboratuar



4
Doğrusal Regresyon

Ders
Laboratuar



5
Lojistik Regresyon

Ders
Laboratuar



6
Özellik çıkarma

Ders
Laboratuar



7
Karar Ağaçları ve K-En Yakın Komşu

Ders
Laboratuar



8
Destek Vektör Makineleri (SVM)

Ders
Laboratuar



9
Doğrusal Olmayan Regresyon ve Sınıflandırma Modelleri

Ders
Laboratuar



10
Kümeleme Yöntemleri

Ders
Laboratuar



11
Boyut Azaltma

Ders
Laboratuar



12
Model Değerlendirme ve Seçimi

Ders
Laboratuar



13
Ensemble Modelleri

Ders
Laboratuar



14
Regresyon ve Sınıflandırma Modellerinin Gelişmiş Konuları

Ders
Laboratuar







"
BM423 - Gömülü İşletim Sistemleri - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu




1
Gömülü sistemler hakkında bilgilendirme




2
Gömülü işletim sistemleri özellikleri




3
İşletim sistemleri simülasyonu




4
İşletim sistemleri uygulama




5
 İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama




4
İşletim sistemleri uygulama








"
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
Hata - Eğitim Bilgi Sistemi,
PFE402 - Öğretmenlik Uygulaması (Pedagojik Formasyon) - Eğitim Bilgi Sistemi,"






Hafta
Konu
Öğretim Metodu








"
Hata - Eğitim Bilgi Sistemi,
